,Timestamp,Object_List,Objects_Count,frisbee,clock,tv,bus,stop sign,person,chair,train,truck,car,airplane,traffic light,fire hydrant
372,1549644212091388,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
373,1549642977747455,"['car', 'car']",2,,,,,,,,,,2.0,,,
374,1549643160908289,['truck'],1,,,,,,,,,1.0,,,,
375,1549644243411459,['car'],1,,,,,,,,,,1.0,,,
376,1549644371022342,"['car', 'car']",2,,,,,,,,,,2.0,,,
377,1549644252577923,"['car', 'car', 'car', 'car']",4,,,,,,,,,,4.0,,,
378,1549644066126297,"['car', 'car']",2,,,,,,,,,,2.0,,,
379,1549644329614468,['car'],1,,,,,,,,,,1.0,,,
380,1549644340654895,['car'],1,,,,,,,,,,1.0,,,
381,1549642801076752,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
382,1549643214092817,"['car', 'car', 'truck']",3,,,,,,,,,1.0,2.0,,,
383,1549643669031442,"['car', 'car']",2,,,,,,,,,,2.0,,,
384,1549643270922772,"['car', 'car']",2,,,,,,,,,,2.0,,,
385,1549643228877333,['car'],1,,,,,,,,,,1.0,,,
386,1549643382719003,"['car', 'car']",2,,,,,,,,,,2.0,,,
387,1549642797451804,['car'],1,,,,,,,,,,1.0,,,
388,1549642812185121,"['car', 'truck']",2,,,,,,,,,1.0,1.0,,,
389,1549644570337826,"['car', 'car', 'car', 'car', 'car', 'car']",6,,,,,,,,,,6.0,,,
390,1549644267119142,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
391,1549643360815655,['car'],1,,,,,,,,,,1.0,,,
392,1549644069808681,['car'],1,,,,,,,,,,1.0,,,
393,1549643316662826,['car'],1,,,,,,,,,,1.0,,,
394,1549643612488235,['car'],1,,,,,,,,,,1.0,,,
395,1549644382058976,['car'],1,,,,,,,,,,1.0,,,
396,1549643890213430,['car'],1,,,,,,,,,,1.0,,,
397,1549644548184631,"['car', 'car', 'car', 'car']",4,,,,,,,,,,4.0,,,
398,1549643444976438,"['truck', 'car']",2,,,,,,,,,1.0,1.0,,,
399,1549644503880251,"['car', 'car']",2,,,,,,,,,,2.0,,,
400,1549643793205820,['car'],1,,,,,,,,,,1.0,,,
401,1549643778673215,['car'],1,,,,,,,,,,1.0,,,
402,1549643959624259,"['car', 'car']",2,,,,,,,,,,2.0,,,
403,1549643030649418,"['train', 'car', 'truck']",3,,,,,,,,1.0,1.0,1.0,,,
404,1549643740181067,"['car', 'car']",2,,,,,,,,,,2.0,,,
405,1549644102515276,['car'],1,,,,,,,,,,1.0,,,
406,1549644588687844,['car'],1,,,,,,,,,,1.0,,,
407,1549642804819087,"['car', 'truck', 'car']",3,,,,,,,,,1.0,2.0,,,
408,1549644111686224,"['car', 'car']",2,,,,,,,,,,2.0,,,
409,1549642882093650,"['car', 'car']",2,,,,,,,,,,2.0,,,
410,1549642843576915,['car'],1,,,,,,,,,,1.0,,,
411,1549644093160023,['car'],1,,,,,,,,,,1.0,,,
412,1549644221391448,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
413,1549644551926366,['car'],1,,,,,,,,,,1.0,,,
414,1549643732861535,['car'],1,,,,,,,,,,1.0,,,
415,1549643202990688,"['car', 'person', 'truck', 'truck']",4,,,,,,1.0,,,2.0,1.0,,,
416,1549644474405473,['car'],1,,,,,,,,,,1.0,,,
417,1549642909715044,"['car', 'car']",2,,,,,,,,,,2.0,,,
418,1549644494587027,['car'],1,,,,,,,,,,1.0,,,
419,1549643507726952,['truck'],1,,,,,,,,,1.0,,,,
420,1549643298251369,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
421,1549644225075818,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
422,1549644131842668,['car'],1,,,,,,,,,,1.0,,,
423,1549642689775764,"['truck', 'train', 'truck']",3,,,,,,,,1.0,2.0,,,,
424,1549643667161711,['car'],1,,,,,,,,,,1.0,,,
425,1549643659926129,['person'],1,,,,,,1.0,,,,,,,
426,1549643835327090,"['person', 'car', 'person', 'car', 'car', 'car']",6,,,,,,2.0,,,,4.0,,,
427,1549644483661735,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
428,1549643738364533,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
429,1549644281905783,"['car', 'car']",2,,,,,,,,,,2.0,,,
430,1549643397372536,['car'],1,,,,,,,,,,1.0,,,
431,1549644307786366,"['car', 'bus']",2,,,,1.0,,,,,,1.0,,,
432,1549644064320130,"['car', 'car']",2,,,,,,,,,,2.0,,,
433,1549643946715783,['car'],1,,,,,,,,,,1.0,,,
434,1549643371675118,['car'],1,,,,,,,,,,1.0,,,
435,1549644583195644,"['car', 'car']",2,,,,,,,,,,2.0,,,
436,1549642922689172,"['car', 'car']",2,,,,,,,,,,2.0,,,
437,1549643219705328,"['car', 'truck']",2,,,,,,,,,1.0,1.0,,,
438,1549643019850392,"['truck', 'car']",2,,,,,,,,,1.0,1.0,,,
439,1549643906675353,"['car', 'car']",2,,,,,,,,,,2.0,,,
440,1549643976149658,['car'],1,,,,,,,,,,1.0,,,
441,1549643355329180,"['car', 'truck', 'car']",3,,,,,,,,,1.0,2.0,,,
442,1549643555555998,['car'],1,,,,,,,,,,1.0,,,
443,1549643005256351,['truck'],1,,,,,,,,,1.0,,,,
444,1549644320567112,"['car', 'car']",2,,,,,,,,,,2.0,,,
445,1549644592493455,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
446,1549643036144300,"['truck', 'car']",2,,,,,,,,,1.0,1.0,,,
447,1549644223202185,"['car', 'car']",2,,,,,,,,,,2.0,,,
448,1549644261623967,['car'],1,,,,,,,,,,1.0,,,
449,1549644106191538,"['car', 'person']",2,,,,,,1.0,,,,1.0,,,
450,1549643877489331,"['car', 'car', 'car', 'truck']",4,,,,,,,,,1.0,3.0,,,
451,1549644293062793,['car'],1,,,,,,,,,,1.0,,,
452,1549643278158518,"['car', 'stop sign', 'car']",3,,,,,1.0,,,,,2.0,,,
453,1549643201123000,['car'],1,,,,,,,,,,1.0,,,
454,1549643056284346,['car'],1,,,,,,,,,,1.0,,,
455,1549644485469345,"['car', 'car']",2,,,,,,,,,,2.0,,,
456,1549643923098103,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
457,1549644557480640,"['car', 'car']",2,,,,,,,,,,2.0,,,
458,1549644217692869,"['car', 'car', 'car', 'car']",4,,,,,,,,,,4.0,,,
459,1549643921228487,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
460,1549644274473672,"['car', 'car']",2,,,,,,,,,,2.0,,,
461,1549643870055114,"['car', 'car']",2,,,,,,,,,,2.0,,,
462,1549642695332555,['truck'],1,,,,,,,,,1.0,,,,
463,1549642856497872,['car'],1,,,,,,,,,,1.0,,,
464,1549643782289830,"['car', 'car']",2,,,,,,,,,,2.0,,,
465,1549643714646182,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
466,1549642742799066,['car'],1,,,,,,,,,,1.0,,,
467,1549643155404414,['car'],1,,,,,,,,,,1.0,,,
468,1549643489204961,"['truck', 'car']",2,,,,,,,,,1.0,1.0,,,
469,1549643327642341,"['car', 'car', 'car', 'car']",4,,,,,,,,,,4.0,,,
470,1549644441232102,['car'],1,,,,,,,,,,1.0,,,
471,1549643559298827,['car'],1,,,,,,,,,,1.0,,,
472,1549643483771625,['truck'],1,,,,,,,,,1.0,,,,
473,1549642858369772,['truck'],1,,,,,,,,,1.0,,,,
474,1549643562911572,"['car', 'truck']",2,,,,,,,,,1.0,1.0,,,
475,1549642746421998,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
476,1549644561165039,"['car', 'car']",2,,,,,,,,,,2.0,,,
477,1549643954006768,['car'],1,,,,,,,,,,1.0,,,
478,1549643016225525,"['truck', 'car']",2,,,,,,,,,1.0,1.0,,,
479,1549643833521323,"['car', 'car']",2,,,,,,,,,,2.0,,,
480,1549643359011329,"['car', 'car', 'truck', 'car']",4,,,,,,,,,1.0,3.0,,,
481,1549642735383297,['car'],1,,,,,,,,,,1.0,,,
482,1549644621757187,"['car', 'car', 'car', 'car', 'truck', 'clock', 'car', 'car', 'car']",9,,1.0,,,,,,,1.0,7.0,,,
483,1549643008866136,"['truck', 'car']",2,,,,,,,,,1.0,1.0,,,
484,1549643324019465,['car'],1,,,,,,,,,,1.0,,,
485,1549642972252940,"['car', 'car', 'truck']",3,,,,,,,,,1.0,2.0,,,
486,1549642867479309,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
487,1549643133266702,"['car', 'car']",2,,,,,,,,,,2.0,,,
488,1549643349779217,"['car', 'truck']",2,,,,,,,,,1.0,1.0,,,
489,1549643694621459,"['car', 'car']",2,,,,,,,,,,2.0,,,
490,1549644389415088,"['car', 'car', 'car', 'car']",4,,,,,,,,,,4.0,,,
491,1549644067994390,['car'],1,,,,,,,,,,1.0,,,
492,1549644383934982,['car'],1,,,,,,,,,,1.0,,,
493,1549644396778267,"['car', 'car']",2,,,,,,,,,,2.0,,,
494,1549644227005212,"['car', 'car', 'car', 'car']",4,,,,,,,,,,4.0,,,
495,1549643924914762,"['car', 'car']",2,,,,,,,,,,2.0,,,
496,1549644407812900,"['car', 'car']",2,,,,,,,,,,2.0,,,
497,1549644053401779,['car'],1,,,,,,,,,,1.0,,,
498,1549642792024872,['truck'],1,,,,,,,,,1.0,,,,
499,1549643546272554,['car'],1,,,,,,,,,,1.0,,,
500,1549643428569899,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
501,1549644305910575,['car'],1,,,,,,,,,,1.0,,,
502,1549644265306928,"['car', 'car', 'car', 'car', 'car']",5,,,,,,,,,,5.0,,,
503,1549643463390002,['car'],1,,,,,,,,,,1.0,,,
504,1549643421145910,"['car', 'truck', 'car', 'truck']",4,,,,,,,,,2.0,2.0,,,
505,1549643091168056,"['car', 'truck']",2,,,,,,,,,1.0,1.0,,,
506,1549643815117627,['car'],1,,,,,,,,,,1.0,,,
507,1549644428266300,['car'],1,,,,,,,,,,1.0,,,
508,1549643601478498,"['car', 'car']",2,,,,,,,,,,2.0,,,
509,1549643944906721,"['car', 'car']",2,,,,,,,,,,2.0,,,
510,1549643375418182,['car'],1,,,,,,,,,,1.0,,,
511,1549644385801059,"['car', 'truck', 'car']",3,,,,,,,,,1.0,2.0,,,
512,1549643065451337,['car'],1,,,,,,,,,,1.0,,,
513,1549642775492201,['truck'],1,,,,,,,,,1.0,,,,
514,1549643061836623,['car'],1,,,,,,,,,,1.0,,,
515,1549643707353939,"['train', 'car', 'car']",3,,,,,,,,1.0,,2.0,,,
516,1549644104385723,"['truck', 'car']",2,,,,,,,,,1.0,1.0,,,
517,1549642948385624,"['truck', 'car']",2,,,,,,,,,1.0,1.0,,,
518,1549643930350985,['car'],1,,,,,,,,,,1.0,,,
519,1549643776865114,['car'],1,,,,,,,,,,1.0,,,
520,1549643791397726,['car'],1,,,,,,,,,,1.0,,,
521,1549643127716705,"['train', 'car']",2,,,,,,,,1.0,,1.0,,,
522,1549643021599586,"['car', 'car']",2,,,,,,,,,,2.0,,,
523,1549643743855459,['car'],1,,,,,,,,,,1.0,,,
524,1549643785964390,['car'],1,,,,,,,,,,1.0,,,
525,1549644353641319,"['car', 'car']",2,,,,,,,,,,2.0,,,
526,1549643725569897,"['car', 'car']",2,,,,,,,,,,2.0,,,
527,1549644117181294,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
528,1549643670904341,"['car', 'car']",2,,,,,,,,,,2.0,,,
529,1549642904109943,['car'],1,,,,,,,,,,1.0,,,
530,1549643839009656,"['car', 'car']",2,,,,,,,,,,2.0,,,
531,1549644362702358,['car'],1,,,,,,,,,,1.0,,,
532,1549643588754299,"['car', 'car']",2,,,,,,,,,,2.0,,,
533,1549643456144254,['car'],1,,,,,,,,,,1.0,,,
534,1549642755466775,['truck'],1,,,,,,,,,1.0,,,,
535,1549643630789504,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
536,1549643572165826,"['car', 'car', 'truck', 'truck']",4,,,,,,,,,2.0,2.0,,,
537,1549644461685634,['car'],1,,,,,,,,,,1.0,,,
538,1549644448717699,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
539,1549643417410437,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
540,1549643480097672,['truck'],1,,,,,,,,,1.0,,,,
541,1549643709163374,['truck'],1,,,,,,,,,1.0,,,,
542,1549643767749514,"['car', 'truck']",2,,,,,,,,,1.0,1.0,,,
543,1549643893896075,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
544,1549642970448781,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
545,1549644411612046,"['car', 'person']",2,,,,,,1.0,,,,1.0,,,
546,1549643415600015,"['car', 'car']",2,,,,,,,,,,2.0,,,
547,1549644359082514,"['car', 'car']",2,,,,,,,,,,2.0,,,
548,1549644108064631,"['car', 'car']",2,,,,,,,,,,2.0,,,
549,1549644546374548,['car'],1,,,,,,,,,,1.0,,,
550,1549642992398875,['truck'],1,,,,,,,,,1.0,,,,
551,1549644391290696,"['car', 'car']",2,,,,,,,,,,2.0,,,
552,1549643988999075,"['car', 'car']",2,,,,,,,,,,2.0,,,
553,1549643402869669,"['car', 'person', 'car']",3,,,,,,1.0,,,,2.0,,,
554,1549642979552166,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
555,1549644374765427,"['car', 'car']",2,,,,,,,,,,2.0,,,
556,1549644245218217,"['car', 'car']",2,,,,,,,,,,2.0,,,
557,1549642931794862,['car'],1,,,,,,,,,,1.0,,,
558,1549644605293488,"['person', 'car', 'car', 'car']",4,,,,,,1.0,,,,3.0,,,
559,1549643840827646,"['car', 'car']",2,,,,,,,,,,2.0,,,
560,1549644417170355,"['car', 'car']",2,,,,,,,,,,2.0,,,
561,1549644029670325,"['car', 'car']",2,,,,,,,,,,2.0,,,
562,1549644122672068,"['car', 'car']",2,,,,,,,,,,2.0,,,
563,1549643908490173,['car'],1,,,,,,,,,,1.0,,,
564,1549642957583223,['truck'],1,,,,,,,,,1.0,,,,
565,1549643369860032,['car'],1,,,,,,,,,,1.0,,,
566,1549643118545858,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
567,1549643177335748,"['car', 'car']",2,,,,,,,,,,2.0,,,
568,1549644285709253,"['car', 'car']",2,,,,,,,,,,2.0,,,
569,1549642782847946,['car'],1,,,,,,,,,,1.0,,,
570,1549644129975245,['car'],1,,,,,,,,,,1.0,,,
571,1549642966825934,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
572,1549643522438097,['truck'],1,,,,,,,,,1.0,,,,
573,1549643730994135,['car'],1,,,,,,,,,,1.0,,,
574,1549643357139931,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
575,1549642944646108,['car'],1,,,,,,,,,,1.0,,,
576,1549643351583709,"['car', 'truck', 'car', 'car']",4,,,,,,,,,1.0,3.0,,,
577,1549642986918882,"['truck', 'car', 'car']",3,,,,,,,,,1.0,2.0,,,
578,1549643164525539,['truck'],1,,,,,,,,,1.0,,,,
579,1549643232492518,['car'],1,,,,,,,,,,1.0,,,
580,1549644614337747,"['car', 'car', 'person', 'car']",4,,,,,,1.0,,,,3.0,,,
581,1549643390012393,['car'],1,,,,,,,,,,1.0,,,
582,1549644478053588,['car'],1,,,,,,,,,,1.0,,,
583,1549644037032942,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
584,1549643296441327,"['car', 'car']",2,,,,,,,,,,2.0,,,
585,1549643806071541,['car'],1,,,,,,,,,,1.0,,,
586,1549643294626807,"['car', 'car']",2,,,,,,,,,,2.0,,,
587,1549642834351096,"['truck', 'car']",2,,,,,,,,,1.0,1.0,,,
588,1549643901248508,['car'],1,,,,,,,,,,1.0,,,
589,1549644161096701,"['car', 'truck']",2,,,,,,,,,1.0,1.0,,,
590,1549643616244735,['car'],1,,,,,,,,,,1.0,,,
591,1549644141009922,['car'],1,,,,,,,,,,1.0,,,
592,1549643619865609,"['car', 'car']",2,,,,,,,,,,2.0,,,
593,1549643866383211,"['car', 'truck', 'truck']",3,,,,,,,,,2.0,1.0,,,
594,1549643401065483,"['car', 'car']",2,,,,,,,,,,2.0,,,
595,1549644349957139,['car'],1,,,,,,,,,,1.0,,,
596,1549643952198677,"['train', 'car', 'clock', 'car', 'person']",5,,1.0,,,,1.0,,1.0,,2.0,,,
597,1549644529782044,"['car', 'car']",2,,,,,,,,,,2.0,,,
598,1549644193610775,"['car', 'car']",2,,,,,,,,,,2.0,,,
599,1549643892024344,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
600,1549644026053328,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
601,1549643292820507,"['car', 'car']",2,,,,,,,,,,2.0,,,
602,1549644526221414,['car'],1,,,,,,,,,,1.0,,,
603,1549644489156828,"['car', 'chair']",2,,,,,,,1.0,,,1.0,,,
604,1549643379096606,['car'],1,,,,,,,,,,1.0,,,
605,1549643579520031,"['car', 'truck', 'car', 'train']",4,,,,,,,,1.0,1.0,2.0,,,
606,1549643798633504,['car'],1,,,,,,,,,,1.0,,,
607,1549643279973411,"['car', 'car']",2,,,,,,,,,,2.0,,,
608,1549643276350344,"['car', 'car']",2,,,,,,,,,,2.0,,,
609,1549643388142631,"['car', 'car', 'car', 'car']",4,,,,,,,,,,4.0,,,
610,1549643307492395,"['car', 'car']",2,,,,,,,,,,2.0,,,
611,1549644619826220,"['car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car']",12,,,,,,,,,,12.0,,,
612,1549643625303263,"['car', 'car', 'car', 'car']",4,,,,,,,,,,4.0,,,
613,1549644430136370,['car'],1,,,,,,,,,,1.0,,,
614,1549644505820211,['car'],1,,,,,,,,,,1.0,,,
615,1549643333069877,"['car', 'car', 'car', 'car']",4,,,,,,,,,,4.0,,,
616,1549643023404087,"['truck', 'car', 'car']",3,,,,,,,,,1.0,2.0,,,
617,1549643221517368,"['car', 'car']",2,,,,,,,,,,2.0,,,
618,1549643564788795,['car'],1,,,,,,,,,,1.0,,,
619,1549644564790334,['car'],1,,,,,,,,,,1.0,,,
620,1549643965107767,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
621,1549643789593664,"['train', 'person']",2,,,,,,1.0,,1.0,,,,,
622,1549644533465837,['car'],1,,,,,,,,,,1.0,,,
623,1549644568527943,"['car', 'car']",2,,,,,,,,,,2.0,,,
624,1549643879351369,"['car', 'car']",2,,,,,,,,,,2.0,,,
625,1549643346097226,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
626,1549644322383616,['car'],1,,,,,,,,,,1.0,,,
627,1549642751849549,"['car', 'car']",2,,,,,,,,,,2.0,,,
628,1549644263498831,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
629,1549642780980307,['car'],1,,,,,,,,,,1.0,,,
630,1549644612523092,"['train', 'train', 'car', 'truck', 'train']",5,,,,,,,,3.0,1.0,1.0,,,
631,1549642753662046,['car'],1,,,,,,,,,,1.0,,,
632,1549644109875431,"['car', 'car']",2,,,,,,,,,,2.0,,,
633,1549644376567403,['car'],1,,,,,,,,,,1.0,,,
634,1549644467108965,"['person', 'car']",2,,,,,,1.0,,,,1.0,,,
635,1549642920815725,['car'],1,,,,,,,,,,1.0,,,
636,1549643574029425,"['car', 'truck', 'car', 'car', 'truck']",5,,,,,,,,,2.0,3.0,,,
637,1549642806695026,"['car', 'car', 'truck']",3,,,,,,,,,1.0,2.0,,,
638,1549642827050099,['car'],1,,,,,,,,,,1.0,,,
639,1549644089541748,"['frisbee', 'car']",2,1.0,,,,,,,,,1.0,,,
640,1549643498433654,"['truck', 'car']",2,,,,,,,,,1.0,1.0,,,
641,1549644509494391,['car'],1,,,,,,,,,,1.0,,,
642,1549643199255672,"['car', 'truck']",2,,,,,,,,,1.0,1.0,,,
643,1549644443104194,"['car', 'person']",2,,,,,,1.0,,,,1.0,,,
644,1549643871984763,"['car', 'car']",2,,,,,,,,,,2.0,,,
645,1549643859132652,"['car', 'car']",2,,,,,,,,,,2.0,,,
646,1549643043499140,"['truck', 'car']",2,,,,,,,,,1.0,1.0,,,
647,1549643603289223,"['truck', 'car']",2,,,,,,,,,1.0,1.0,,,
648,1549644276343946,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
649,1549643816985739,['car'],1,,,,,,,,,,1.0,,,
650,1549644413488268,"['person', 'car', 'stop sign', 'car', 'person']",5,,,,,1.0,2.0,,,,2.0,,,
651,1549642790212751,['car'],1,,,,,,,,,,1.0,,,
652,1549643831708817,"['car', 'car']",2,,,,,,,,,,2.0,,,
653,1549643368051859,['car'],1,,,,,,,,,,1.0,,,
654,1549644542629104,"['car', 'car']",2,,,,,,,,,,2.0,,,
655,1549644115373211,"['car', 'car', 'person']",3,,,,,,1.0,,,,2.0,,,
656,1549643829898396,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
657,1549642729888927,"['person', 'car']",2,,,,,,1.0,,,,1.0,,,
658,1549644055272690,['car'],1,,,,,,,,,,1.0,,,
659,1549644463496355,"['car', 'car']",2,,,,,,,,,,2.0,,,
660,1549644159290533,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
661,1549643129523371,"['car', 'car']",2,,,,,,,,,,2.0,,,
662,1549642737188017,['car'],1,,,,,,,,,,1.0,,,
663,1549642911644854,['car'],1,,,,,,,,,,1.0,,,
664,1549642883898553,['truck'],1,,,,,,,,,1.0,,,,
665,1549643703733435,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
666,1549644162907326,"['traffic light', 'truck']",2,,,,,,,,,1.0,,,1.0,
667,1549643723695295,['car'],1,,,,,,,,,,1.0,,,
668,1549642907849921,"['car', 'car']",2,,,,,,,,,,2.0,,,
669,1549643058152642,"['car', 'car']",2,,,,,,,,,,2.0,,,
670,1549643137008835,['car'],1,,,,,,,,,,1.0,,,
671,1549644057084521,['car'],1,,,,,,,,,,1.0,,,
672,1549644479925452,"['fire hydrant', 'car']",2,,,,,,,,,,1.0,,,1.0
673,1549642871162061,"['car', 'car', 'car', 'truck']",4,,,,,,,,,1.0,3.0,,,
674,1549644302230778,['car'],1,,,,,,,,,,1.0,,,
675,1549642902236370,['car'],1,,,,,,,,,,1.0,,,
676,1549644365597907,"['car', 'car', 'car', 'car', 'car']",5,,,,,,,,,,5.0,,,
677,1549642990591188,"['car', 'car']",2,,,,,,,,,,2.0,,,
678,1549643047113941,"['car', 'truck']",2,,,,,,,,,1.0,1.0,,,
679,1549644594297912,"['car', 'car', 'car', 'car']",4,,,,,,,,,,4.0,,,
680,1549644537082790,"['car', 'truck', 'truck', 'car']",4,,,,,,,,,2.0,2.0,,,
681,1549643503985882,['truck'],1,,,,,,,,,1.0,,,,
682,1549643765882075,"['truck', 'car', 'truck']",3,,,,,,,,,2.0,1.0,,,
683,1549643935780060,['car'],1,,,,,,,,,,1.0,,,
684,1549643524251132,"['truck', 'truck']",2,,,,,,,,,2.0,,,,
685,1549643828028638,"['car', 'car']",2,,,,,,,,,,2.0,,,
686,1549643373546719,['car'],1,,,,,,,,,,1.0,,,
687,1549644324195554,['car'],1,,,,,,,,,,1.0,,,
688,1549644331484389,['car'],1,,,,,,,,,,1.0,,,
689,1549643120361726,['truck'],1,,,,,,,,,1.0,,,,
690,1549643557433257,['car'],1,,,,,,,,,,1.0,,,
691,1549642953950444,['car'],1,,,,,,,,,,1.0,,,
692,1549642815943918,"['car', 'truck', 'car', 'car']",4,,,,,,,,,1.0,3.0,,,
693,1549643875675375,"['car', 'car', 'car', 'car']",4,,,,,,,,,,4.0,,,
694,1549642937283824,"['car', 'car']",2,,,,,,,,,,2.0,,,
695,1549643513212145,"['truck', 'person', 'truck']",3,,,,,,1.0,,,2.0,,,,
696,1549643340492018,"['truck', 'car', 'truck', 'car', 'car']",5,,,,,,,,,2.0,3.0,,,
697,1549643122171130,"['truck', 'car', 'truck', 'car', 'car', 'car']",6,,,,,,,,,2.0,4.0,,,
698,1549643305682172,"['car', 'car']",2,,,,,,,,,,2.0,,,
699,1549642874789120,"['car', 'car']",2,,,,,,,,,,2.0,,,
700,1549643970536709,['car'],1,,,,,,,,,,1.0,,,
701,1549644603544838,"['person', 'traffic light', 'truck', 'car', 'car']",5,,,,,,1.0,,,1.0,2.0,,1.0,
702,1549643239918862,['car'],1,,,,,,,,,,1.0,,,
703,1549642784662804,['car'],1,,,,,,,,,,1.0,,,
704,1549643886591258,['truck'],1,,,,,,,,,1.0,,,,
705,1549643039753500,"['truck', 'car']",2,,,,,,,,,1.0,1.0,,,
706,1549644617954343,"['car', 'car', 'car', 'car', 'car', 'car', 'car', 'train', 'car', 'train', 'car', 'car']",12,,,,,,,,2.0,,10.0,,,
707,1549643897574745,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
708,1549643638089002,"['car', 'car']",2,,,,,,,,,,2.0,,,
709,1549642988723502,"['person', 'truck', 'car', 'truck']",4,,,,,,1.0,,,2.0,1.0,,,
710,1549644291195487,['car'],1,,,,,,,,,,1.0,,,
711,1549644210214192,['car'],1,,,,,,,,,,1.0,,,
712,1549643441290547,['car'],1,,,,,,,,,,1.0,,,
713,1549644248898873,"['car', 'car']",2,,,,,,,,,,2.0,,,
714,1549643208486202,"['car', 'truck', 'car']",3,,,,,,,,,1.0,2.0,,,
715,1549642876659009,['car'],1,,,,,,,,,,1.0,,,
716,1549642702687554,['truck'],1,,,,,,,,,1.0,,,,
717,1549644247090501,"['car', 'car', 'stop sign']",3,,,,,1.0,,,,,2.0,,,
718,1549643087426886,"['car', 'person', 'car']",3,,,,,,1.0,,,,2.0,,,
719,1549643634402631,['car'],1,,,,,,,,,,1.0,,,
720,1549643903063310,"['car', 'car']",2,,,,,,,,,,2.0,,,
721,1549644155612494,['car'],1,,,,,,,,,,1.0,,,
722,1549643048930639,['truck'],1,,,,,,,,,1.0,,,,
723,1549643430374736,"['car', 'car']",2,,,,,,,,,,2.0,,,
724,1549643474550097,"['car', 'truck', 'car', 'car']",4,,,,,,,,,1.0,3.0,,,
725,1549644016930130,['car'],1,,,,,,,,,,1.0,,,
726,1549643100276051,['car'],1,,,,,,,,,,1.0,,,
727,1549644405943636,"['car', 'car', 'car', 'car', 'car', 'car']",6,,,,,,,,,,6.0,,,
728,1549644228867415,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
729,1549643290953048,['truck'],1,,,,,,,,,1.0,,,,
730,1549643157218649,"['car', 'car']",2,,,,,,,,,,2.0,,,
731,1549644577651303,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
732,1549643955881320,"['car', 'person']",2,,,,,,1.0,,,,1.0,,,
733,1549643018042731,"['car', 'car', 'car', 'truck', 'truck']",5,,,,,,,,,2.0,3.0,,,
734,1549643034332436,"['bus', 'truck', 'truck', 'car', 'car']",5,,,,1.0,,,,,2.0,2.0,,,
735,1549644573955446,"['car', 'car', 'car', 'car']",4,,,,,,,,,,4.0,,,
736,1549642974121335,"['truck', 'car', 'car', 'truck', 'car']",5,,,,,,,,,2.0,3.0,,,
737,1549644369208746,"['car', 'car']",2,,,,,,,,,,2.0,,,
738,1549643476362621,"['truck', 'car']",2,,,,,,,,,1.0,1.0,,,
739,1549643470925182,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
740,1549642975939522,"['truck', 'car', 'car', 'car', 'car']",5,,,,,,,,,1.0,4.0,,,
741,1549644289383812,['car'],1,,,,,,,,,,1.0,,,
742,1549644420783493,"['car', 'person', 'car']",3,,,,,,1.0,,,,2.0,,,
743,1549643182775686,"['car', 'car']",2,,,,,,,,,,2.0,,,
744,1549643074696584,['car'],1,,,,,,,,,,1.0,,,
745,1549643581388169,"['train', 'car', 'car']",3,,,,,,,,1.0,,2.0,,,
